TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
31-07-2025,31-07-2025,CM,NSE,STK,9505,INE681C01015,KEYFINSERV,BE,,,,,KEYNOTE FIN SERV LTD.,246,268,246,256.2,256.2,258.3,,260,,,3865,1017639.35,45,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,12219,INE263M01029,RUSTOMJEE,EQ,,,,,KEYSTONE REALTORS LIMITED,633.6,633.6,618,621.45,618.5,633.8,,621.45,,,11998,7492102.55,877,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13359,INE138Y01010,KFINTECH,EQ,,,,,KFIN TECHNOLOGIES LIMITED,1091,1105.3,1077.2,1082.9,1082.5,1109.2,,1082.9,,,1360170,1483023920,72494,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,425,INE834I01025,KHADIM,EQ,,,,,KHADIM INDIA LIMITED,281,281.2,271.4,274.25,273.5,282.05,,274.25,,,26783,7431954.35,1488,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9582,INE731C01018,KHAITANLTD,BE,,,,,KHAITAN (INDIA)LTD.,120.75,120.99,118.1,118.64,118.55,123.78,,118.64,,,3223,385902.02,80,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,902,INE745B01028,KHAICHEM,BE,,,,,KHAITAN CHEM & FERT LTD,109.75,109.75,109.75,109.75,109.75,111.99,,108.88,,,103456,11354296,65,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9641,INE060B01014,KHANDSE,EQ,,,,,KHANDWALA SECURITIES LTD,24.8,24.99,24.35,24.9,24.75,24.71,,24.9,,,9831,242908.33,191,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9570,INE00UG01014,KHFM,SM,,,,,KHFM HOS FAC MANA SER LTD,82.05,90.5,82.05,85.65,90.5,84.8,,85.65,,,7750,653247.5,5,F1,1550,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757984,INE729D20010,KILITC-RE,BE,,,,,KILITCH DRUGS (INDIA) LTD,71,98.25,71,92.7,87,70.2,,92.7,,,8080,709972.65,161,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19941,INE729D01010,KILITCH,BE,,,,,KILITCH DRUGS INDIA LTD,450,452.75,441,441,441,443.9,,450,,,7209,3223222.8,49,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18944,INE473D01015,KINGFA,EQ,,,,,KINGFA SCI & TEC IND LTD.,3398,3556.8,3340.1,3518.8,3496,3512.4,,3518.5,,,19153,65957322.6,6108,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19126,INE880L01014,KIOCL,EQ,,,,,KIOCL LIMITED,322.8,326.9,315.2,317.9,317.8,327.35,,317.9,,,171690,55087685.5,8112,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16639,INE415I01015,KIRIINDUS,EQ,,,,,KIRI INDUSTRIES LIMITED,557.9,557.95,545.6,548.1,548,561.15,,548.2,,,250516,138150914.4,14068,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18581,INE732A01036,KIRLOSBROS,EQ,,,,,KIRLOSKAR BROTHERS LTD,1910.1,2023,1880,1970.9,1962,1922.2,,1970.8,,,366938,726704656.3,35732,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18220,INE134B01017,KECL,EQ,,,,,KIRLOSKAR ELECTRIC CO LTD,127.1,131.57,127.1,128.86,128.6,129.64,,128.88,,,93796,12156327.35,1757,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19025,INE250A01039,KIRLOSIND,EQ,,,,,KIRLOSKAR INDUSTRIES LTD,4130,4387.3,4130,4308.8,4272,4234.3,,4308.6,,,10303,44281986.1,3386,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,20936,INE146L01010,KIRLOSENG,EQ,,,,,KIRLOSKAR OIL ENG LTD,902,914,895.3,904.2,902,918.15,,904.2,,,91555,83055471.55,6399,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15180,INE811A01020,KIRLPNU,EQ,,,,,KIRLOSKAR PNEUMATIC COM L,1249.9,1328.9,1222,1319.1,1322,1260.9,,1319.1,,,207513,270787261.1,20080,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,28903,INE602G01020,KITEX,BE,,,,,KITEX GARMENTS LTD,227.05,234,227.05,227.3,227.05,239,,227.3,,,751639,171309703.9,5411,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17781,INE239T01016,KKVAPOW,SM,,,,,KKV AGRO POWERS LTD.,665,665,665,665,665,695,,665,,,156,103740,1,F1,156,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8602,INE0KNW01016,KNAGRI,SM,,,,,KN AGRI RESOURCES LIMITED,249,265,249,259.7,260,249.9,,259.7,,,11200,2892660,26,F1,400,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,27084,INE0CJD01011,KMEW,EQ,,,,,KNOWLEDGE MARINE & EN W L,1700,1723.8,1650.1,1663.4,1650.6,1700.4,,1663.3,,,33296,55802866.2,2763,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15283,INE634I01029,KNRCON,EQ,,,,,KNR CONSTRU LTD.,210,218,209,213.95,214,211.91,,213.94,,,1008707,214838594.4,15315,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18751,INE0Q7P01013,KODYTECH,SM,,,,,KODY TECHNOLAB LIMITED,777.6,836.6,730,812.85,814,760.55,,812.85,,,32200,25871195,229,F1,100,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3009,INE080B01012,KOHINOOR,EQ,,,,,KOHINOOR FOODS LIMITED,35,35,34.12,34.35,34.39,35.23,,34.35,,,49433,1705416.83,1493,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16827,INE760A01029,KOKUYOCMLN,EQ,,,,,KOKUYO CAMLIN LIMITED,114.8,117.3,112.24,113.44,112.91,115.56,,113.42,,,55223,6329875.33,1345,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15124,INE094I01018,KOLTEPATIL,EQ,,,,,KOLTE PATIL DEV. LTD.,417.7,431.95,410.05,415.05,412.8,420.75,,415.05,,,166684,69950113,9910,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22475,INE0QEI01011,KONSTELEC,ST,,,,,KONSTELEC ENGINEERS LTD,63.2,63.2,62,62,62,63.2,,62,,,8000,497200,6,F1,1000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19287,INE0KZ301010,KONTOR,SM,,,,,KONTOR SPACE LIMITED,79.25,82.65,79.25,80.35,80.1,82.5,,80.35,,,10800,871650,14,F1,600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1919,INE082A01010,KOPRAN,EQ,,,,,KOPRAN LTD,165,165.88,160.5,161.11,160.6,165.75,,161.12,,,191890,31316918.8,3022,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16758,INE0O4R01018,KDL,SM,,,,,KORE DIGITAL LIMITED,282,295,273.25,288.2,288.9,282.8,,288.2,,,15750,4498680,85,F1,150,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14858,INF174KA1HJ8,GOLD1,EQ,,,,,KOTAK GOLD ETF,82.8,82.9,81.3,82.77,82.79,83,,82.77,,,1101279,91100185.15,2301,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1922,INE237A01028,KOTAKBANK,EQ,,,,,KOTAK MAHINDRA BANK LTD,1941.2,1998.6,1935,1978.6,1980,1959.7,,1978.6,,,4303918,8464140289,160167,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18102,INF174K014P6,NIFTY1,EQ,,,,,KOTAK NIFTY ETF,272.24,273.79,270.11,272.02,271.82,272.72,,271.99,,,41481,11269085.99,894,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15061,INF373I01023,PSUBANK,EQ,,,,,KOTAK PSU BANK,691.96,691.96,680.64,684.73,686,694.81,,684.73,,,16773,11496232.69,569,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7412,INF174KA1IA5,ALPHA,EQ,,,,,KOTAKMAMC - KOTAKALPHA,48.64,50.29,48.64,49.97,50.05,50.14,,49.97,,,1131140,56452927.19,3578,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10512,INF174KA1JE5,CONS,EQ,,,,,KOTAKMAMC - KOTAKCONS,119.44,120.72,117.1,119.75,119,119.56,,119.75,,,3098,371365.71,54,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2627,INF174KA1GC5,IT,EQ,,,,,KOTAKMAMC - KOTAKIT,38.68,38.68,38.04,38.39,38.62,38.6,,38.39,,,170222,6525286.38,684,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13950,INF174KA1LV5,LIQUID1,EQ,,,,,KOTAKMAMC - KOTAKLIQ,1061.68,1061.7,1061.68,1061.68,1061.68,1061.54,,1061.68,,,621784,660139893,223,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8632,INF174KA1IY5,LOWVOL1,EQ,,,,,KOTAKMAMC - KOTAKLOVOL,21,21,20.63,20.86,20.8,21,,20.86,,,345417,7203680.51,299,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8077,INF174KA1IB3,MIDCAP,EQ,,,,,KOTAKMAMC - KOTAKMID50,166.65,167.39,164,165.09,165.42,166.65,,165.09,,,97073,16016811.85,862,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10676,INF174KA1JF2,MNC,EQ,,,,,KOTAKMAMC - KOTAKMNC,29.17,29.52,28.95,29.3,29.3,29.34,,29.3,,,35186,1030287.95,353,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13082,INF174KA1KU9,SILVER1,EQ,,,,,KOTAKMAMC - KOTAKSILVE,110.38,110.38,108.1,108.46,108.15,111.18,,108.46,,,1541127,167476143.2,1419,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11457,INF174K01Z71,NV20,EQ,,,,,KOTAKMAMC - KTKNV20ETF,147.8,147.8,144.5,145.55,145.5,145.89,,145.55,,,7932,1153262.45,226,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,30469,INF174KA1VW2,MID150,EQ,,,,,KOTAKMAMC - MID150,21.88,21.9,21.55,21.7,21.74,21.88,,21.7,,,10284,223611.27,124,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29758,INF174KA1VD2,MSCIINDIA,EQ,,,,,KOTAKMAMC - MSCIINDIA,30.2,30.2,29.31,29.46,29.46,29.47,,29.46,,,5110,150378.49,60,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29944,INF174KA1UW4,NIFTY100EW,EQ,,,,,KOTAKMAMC - NIFTY100EW,32.86,32.86,32.37,32.55,32.7,32.7,,32.55,,,7735,250994.14,86,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757946,INF174KA1WT6,QUALITY30,EQ,,,,,KOTAKMAMC - QUALITY30,20.25,20.29,20.15,20.19,20.19,20.26,,20.19,,,2793,56493.31,25,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5851,INF174K01F59,BANKNIFTY1,EQ,,,,,KOTAKMAMC-KOTAKBKETF,594.54,594.54,568.25,578.05,579.01,580.04,,578.05,,,10895,6292224.36,356,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,4594,INE720A01015,KOTHARIPET,EQ,,,,,KOTHARI PETROCHEM LTD,163,163.19,159,159.82,160.7,162.45,,159.82,,,64487,10382061.71,1591,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5528,INE823A01017,KOTHARIPRO,EQ,,,,,KOTHARI PRODUCTS LTD,80.3,81.65,80.13,80.33,80.2,81.41,,80.36,,,8153,656674.46,318,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11647,INE419A01022,KOTARISUG,EQ,,,,,KOTHARI SUG & CHEM LTD.,33.64,33.99,32.75,33.07,33.3,33.8,,33.07,,,96361,3204818.58,1078,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6444,INE0J0B01017,KOTYARK,ST,,,,,KOTYARK INDUSTRIES LTD,218,231.4,218,225.4,231.4,229,,225.4,,,4000,895145,39,F1,100,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5108,INE542W01025,KPIGREEN,EQ,,,,,KPI GREEN ENERGY LIMITED,509.85,522.8,499.9,512.75,514.65,514.75,,512.75,,,526101,269507355.2,17887,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9683,INE04I401011,KPITTECH,EQ,,,,,KPIT TECHNOLOGIES LIMITED,1239.9,1263.7,1212,1226.4,1221.2,1268.5,,1226.5,,,1955639,2423243178,79112,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14912,INE930H01031,KPRMILL,EQ,,,,,KPR MILL LTD.,1137,1152.8,1115.1,1140,1140,1178.4,,1140,,,634954,724513156.7,44576,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10577,INE001B01026,KRBL,EQ,,,,,KRBL LIMITED,384.1,391.5,382.35,384.65,385.75,393.05,,384.65,,,252552,97937071.45,7278,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7885,INE268B01013,KREBSBIO,BE,,,,,KREBS BIOCHEMICALS & IND,79,79,75.5,78.39,78.67,77.79,,78.39,,,3168,244974.61,46,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11488,INE524L01026,KRIDHANINF,BE,,,,,KRIDHAN INFRA LIMITED,4.24,4.25,4.24,4.24,4.24,4.24,,4.22,,,13613,57720.12,26,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,12847,INE506W01012,KRISHANA,EQ,,,,,KRISHANA PHOSCHEM LIMITED,535,585,533,558.7,566.9,552.4,,558.7,,,633255,360561450.1,28932,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16133,INE0NR701018,KRISHCA,SM,,,,,KRISHCA STRAPPING SLTN L,240.05,246.5,233.3,241.45,246.5,238.15,,241.45,,,9500,2276825,16,F1,500,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,756784,INE0GGO01015,KRISHIVAL,BE,,,,,KRISHIVAL FOODS LIMITED,384.6,384.7,369,377.45,377,384.8,,377.45,,,12080,4565976.85,144,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8782,INE0J5601015,KRISHNADEF,SM,,,,,KRISHNA DEF AND ALD IND L,793,830,777.1,817.45,815,804.7,,817.45,,,26000,21005550,98,F1,250,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,4847,INE967H01025,KIMS,EQ,,,,,KRISHNA INST OF MED SCI L,740,761.9,731,751.2,750.05,750.45,,751.1,,,257226,193592091.6,24366,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6420,INE479D01038,KRITI,BE,,,,,KRITI INDUSTRIES IND LTD,170.54,177.51,170.54,177.51,177.51,174.03,,172.91,,,76508,13574667.79,101,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11432,INE798K01010,KRITINUT,EQ,,,,,KRITI NUTRIENTS LIMITED,108.15,109.75,107.05,107.94,107.22,108.39,,107.94,,,4167,452714.69,345,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9288,INE00Z501029,KRITIKA,EQ,,,,,KRITIKA WIRES LIMITED,9.5,9.5,9,9.16,9.12,9.61,,9.16,,,336923,3102099.72,1288,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25643,INE0Q3J01015,KRN,EQ,,,,,KRN HEAT EXCHANGE N REF L,854.7,877,840.6,850.25,852.95,860.05,,850.25,,,773572,665471516.1,39031,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24025,INE0ATZ01017,KRONOX,EQ,,,,,KRONOX LAB SCIENCES LTD,182.76,184.31,180,180.98,180.8,186.08,,180.99,,,94751,17257852.31,2036,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25252,INE0O6601022,KROSS,EQ,,,,,KROSS LIMITED,173.9,177.7,172.4,175.55,176,176.95,,175.55,,,89670,15767157.2,2366,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5359,INE08LI01020,KRSNAA,EQ,,,,,KRSNAA DIAGNOSTICS LTD,845,875,845,861.4,857.4,861.3,,861.4,,,86163,74775751.6,8435,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23178,INE0QN801017,KRYSTAL,BE,,,,,KRYSTAL INTEGRATED SER L,632.2,665,632.2,657.7,664,643.7,,657.4,,,15917,10481950.15,295,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1949,INE999A01023,KSB,EQ,,,,,KSB LIMITED,847.7,853,831,838.6,846,855.5,,838.65,,,30966,26096382.15,4123,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10407,INE013801027,KSHITIJPOL,EQ,,,,,KSHITIJ POLYLINE LIMITED,3.37,3.4,3.15,3.21,3.26,3.39,,3.21,,,174849,575549.64,487,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11060,INE0D6I01023,KSOLVES,EQ,,,,,KSOLVES INDIA LIMITED,324,329,321,323,322.5,330.1,,323.05,,,35823,11661804.2,2200,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13870,INE529I01021,KUANTUM,EQ,,,,,KUANTUM PAPERS LIMITED,132.79,132.79,128.11,128.55,130,129.67,,128.55,,,26544,3435122.48,608,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24948,INE498L01015,LTF,EQ,,,,,L&T FINANCE LIMITED,201.49,204.79,200.31,202.59,202,203.4,,202.58,,,3524054,716598318.5,42824,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18564,INE010V01017,LTTS,EQ,,,,,L&T TECHNOLOGY SER. LTD.,4268,4328,4252.1,4308.2,4304.2,4309.6,,4308.2,,,35739,153550001.8,13603,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14423,INE059D01020,LAOPALA,EQ,,,,,LA OPALA RG LIMITED,270.85,278.8,267.3,276.1,276,274.95,,276.1,,,143205,39067297.35,8667,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5865,INE548Z01017,LAGNAM,EQ,,,,,LAGNAM SPINTEX LIMITED,99,99.96,95.8,97.22,96.1,99.52,,97.22,,,6503,637389.09,316,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7902,INE850E01012,LFIC,EQ,,,,,LAKSHMI FIN IND CORP LTD,204,215.99,204,214.53,215.99,206.32,,214.53,,,6964,1473806.61,350,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,4774,INE651C01018,LAKPRE,BZ,,,,,LAKSHMI PRE SCRE LTD,5.36,5.8,5.36,5.8,5.8,5.65,,5.63,,,2947,16779.41,11,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25860,INE0VZS01015,LAKSHYA,SM,,,,,LAKSHYA POWERTECH LIMITED,143.95,144,142.1,142.1,142.1,142.5,,142.1,,,5600,799680,7,F1,800,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6407,INE112F01022,LAMBODHARA,EQ,,,,,LAMBODHARA TEXTILES LTD.,132.4,132.93,128,129.29,128.31,131.96,,129.29,,,9856,1287738.9,333,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,27225,INE0R0201012,LAMOSAIC,ST,,,,,LAMOSAIC INDIA LIMITED,35,35.5,35,35.5,35.5,35.45,,35.5,,,3600,126300,6,F1,600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23027,INE572G01025,LANCORHOL,EQ,,,,,LANCOR HOLDINGS LIMITED,23.5,24.8,23,23.68,24.08,23.88,,23.67,,,269841,6473690.69,1145,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13276,INE559R01029,LANDMARK,EQ,,,,,LANDMARK CARS LIMITED,488.3,501.85,481,496.5,496,488.3,,496.5,,,16011,7914224.35,1885,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16863,INE197J01017,LPDC,EQ,,,,,LANDMARK PR.DEV.CO.LTD,8,8.39,8,8.27,8.2,8.1,,8.25,,,27663,228169.35,144,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11483,INE018A01030,LT,EQ,,,,,LARSEN & TOUBRO LTD.,3625,3662.9,3621,3636.5,3628.5,3665.1,,3636.5,,,1927627,7029771789,107576,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21723,INE670X01014,LASA,BE,,,,,LASA SUPERGENERICS LTD,10.49,10.49,10.34,10.34,10.34,10.5,,10.4,,,13195,136987.4,54,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6818,INE0I7C01011,LATENTVIEW,EQ,,,,,LATENT VIEW ANALYTICS LTD,407,413.45,405.4,410,410,410.6,,410,,,127775,52382795.6,6609,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15840,INE262Z01023,LATTEYS,EQ,,,,,LATTEYS INDUSTRIES LTD,21.09,22.24,20.87,21.46,21.81,21.19,,21.46,,,126310,2763163.76,521,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19234,INE947Q01028,LAURUSLABS,EQ,,,,,LAURUS LABS LIMITED,869,881.45,866.25,874.35,875.2,881.45,,874.35,,,3033606,2651724577,74937,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6568,INE801V01019,LAXMICOT,EQ,,,,,LAXMI COTSPIN LIMITED,27.5,27.88,27,27.42,27.4,27.5,,27.42,,,11572,317160.9,176,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29171,INE0WO601020,LAXMIDENTL,EQ,,,,,LAXMI DENTAL LIMITED,425,431.25,421,422.05,425.9,431.25,,422.15,,,94889,40373803.3,6943,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19876,INE258Y01016,LGHL,EQ,,,,,LAXMI GOLDORNA HOUSE LTD,728.5,728.5,695.35,702.7,703.65,725.05,,702.7,,,73828,51934690,1291,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2841,INE576O01020,LXCHEM,EQ,,,,,LAXMI ORGANIC INDUS LTD,196.44,205.94,193.03,204.12,204.4,198.81,,204.14,,,1111915,225511506.9,25220,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7537,INE938A01021,LCCINFOTEC,BE,,,,,LCC INFOTECH LTD,4,4.41,3.99,4.19,4.12,4.2,,4.11,,,26599,112564.99,100,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9372,INE0G1L01017,LEMERITE,SM,,,,,LE MERITE EXPORTS LIMITED,330.5,330.5,321,324.75,324.75,326.3,,324.75,,,24800,8050480,15,F1,400,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24067,INE0HV901016,IXIGO,EQ,,,,,LE TRAVENUES TECHNOLOGY L,227,237.66,225.15,233.78,233.35,229.4,,233.78,,,4374809,1022927538,54867,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14211,INE0H4B01011,LRRPL,ST,,,,,LEAD REC AND RUB PROD LTD,88,88,88,88,88,88,,88,,,1500,132000,1,F1,1500,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2606,INE970X01018,LEMONTREE,EQ,,,,,LEMON TREE HOTELS LTD,148,151.97,147.2,149.79,150.3,149.45,,149.79,,,1684861,252281499.9,14952,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14459,INE500X01013,LEXUS,EQ,,,,,LEXUS GRANITO (INDIA) LTD,30.68,33,30.68,31.24,31.25,32.3,,31.24,,,34250,1057172.27,127,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18321,INE337A01034,LGBBROSLTD,EQ,,,,,LG BALAKRISHNAN & BROS,1282.6,1289.5,1256,1259.8,1265,1293.5,,1259.8,,,27413,34856808.3,2462,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11082,INE908V01012,LIBAS,EQ,,,,,LIBAS CONSU PRODUCTS LTD,13.46,13.46,12.91,13,13.09,13.15,,13,,,24220,315725.29,182,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9373,INE557B01019,LIBERTSHOE,BE,,,,,LIBERTYSHOESLTD,345,351.45,340,343.45,342,341.05,,343.45,,,8006,2761892.3,237,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1997,INE115A01026,LICHSGFIN,EQ,,,,,LIC HOUSING FINANCE LTD,586,590.5,582.5,586.05,585.95,590.05,,586.05,,,1636644,961422409.8,35521,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25640,INF397L01554,LICMFGOLD,EQ,,,,,LIC MF - LIC GOLD ETF,8939.95,8954,8895.25,8929.55,8945,8955.7,,8929.15,,,4506,40275815.4,180,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11319,INF767K01OS7,LICNETFN50,EQ,,,,,LICNAMC - LICNFENGP,274.86,277.26,274.47,275.6,275.6,276.72,,275.6,,,252,69424.05,20,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11441,INF767K01OT5,LICNETFSEN,EQ,,,,,LICNAMC - LICNFESGP,908.59,912.52,905.91,910.19,910.12,908.59,,910.19,,,60,54541.42,9,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15229,INF767K01PC8,LICNFNHGP,EQ,,,,,LICNAMC - LICNFNHGP,279.39,279.39,274.5,277,277,276.08,,277,,,75,20665.03,15,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6062,INF767K01MV5,LICNETFGSC,EQ,,,,,LICNAMC - LICNMFET,28.55,28.55,28.32,28.44,28.45,28.42,,28.44,,,23069,655400.22,121,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22722,INF767K01RN1,LICNMID100,EQ,,,,,LICNAMC - LICNMID100,58.06,58.06,57.45,57.72,57.68,58.06,,57.72,,,3795,218839.97,111,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9480,INE0J1Y01017,LICI,EQ,,,,,LIFE INSURA CORP OF INDIA,895.95,896.95,888.15,895,895.75,902,,895,,,583642,521607903.2,21539,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,578,INE060901027,LIKHITHA,EQ,,,,,LIKHITHA INFRASTRUC LTD,275,280.25,271,278.1,278,279.25,,278.1,,,27245,7559376.55,1228,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6955,INE802B01027,LINC,BE,,,,,LINC LIMITED,136,138.25,132.55,133.44,136.9,137.93,,133.49,,,26890,3660794.87,192,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11596,INE405C01035,LINCOLN,EQ,,,,,LINCOLN PHARMA LTD,540,546.7,532.1,533.45,533,541.6,,533.5,,,31446,16889736.1,1437,F1,1,,,,,
