priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,perChange30d,date365dAgo,date30dAgo,chartTodayPath,chart30dPath,chart365dPath,Index
"0","GODREJPROP","GODREJPROPEQN","1525","1562","1518.3","1541.4","1497.2","44.2","2.95","229271545626.68","2506.5","1475","715587","0","1099649698.77","","38.503889886295624","-4.501694915254244","-29.59","-12.95","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GODREJPROPEQN.svg","https://nsearchives.nseindia.com/30d/GODREJPROP-EQ.svg","https://nsearchives.nseindia.com/365d/GODREJPROP-EQ.svg","NIFTY TOTAL MARKET"
"0","APLAPOLLO","APLAPOLLOEQN","1945","1988.1","1896.9","1985","1893.9","91.1","4.81","359774556836.75","2301.4","1399.95","563124","0","1095287442.48","","13.748153297992529","-41.790778242080066","29.27","-9.59","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/APLAPOLLOEQN.svg","https://nsearchives.nseindia.com/30d/APLAPOLLO-EQ.svg","https://nsearchives.nseindia.com/365d/APLAPOLLO-EQ.svg","NIFTY TOTAL MARKET"
"0","ZEEL","ZEELEQN","69.28","72.8","69","71.01","68.39","2.62","3.83","65201988393.37","151.7","68","15346374","0","1081305512.04","","53.19050758075147","-4.4264705882353015","-32.62","-19.34","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ZEELEQN.svg","https://nsearchives.nseindia.com/30d/ZEEL-EQ.svg","https://nsearchives.nseindia.com/365d/ZEEL-EQ.svg","NIFTY TOTAL MARKET"
"0","TARIL","TARILEQN","282.05","283.4","272","279.75","269.4","10.35","3.84","29887853605.06","594","224.05","3878420","0","1078084407.4","","52.9040404040404","-24.86052220486498","-44.88","-7.53","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TARILEQN.svg","https://nsearchives.nseindia.com/30d/TARIL-EQ.svg","https://nsearchives.nseindia.com/365d/TARIL-EQ.svg","NIFTY TOTAL MARKET"
"0","IREDA","IREDAEQN","113.9","115.2","111.63","114.51","110.51","4","3.62","90847403009.42","186.58","110","9452505","0","1076545794.45","","38.62686247186194","-4.100000000000005","-32.66","-9.13","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IREDAEQN.svg","https://nsearchives.nseindia.com/30d/IREDA-EQ.svg","https://nsearchives.nseindia.com/365d/IREDA-EQ.svg","NIFTY TOTAL MARKET"
"0","KALYANKJIL","KALYANKJILEQN","375","375.2","364","372.15","362.7","9.45","2.61","142903936209.33","617.7","347.5","2901895","0","1074542699.55","","39.752306945118995","-7.093525179856108","-24.03","-8.54","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/KALYANKJILEQN.svg","https://nsearchives.nseindia.com/30d/KALYANKJIL-EQ.svg","https://nsearchives.nseindia.com/365d/KALYANKJIL-EQ.svg","NIFTY TOTAL MARKET"
"0","RPOWER","RPOWEREQN","21.95","21.95","20.9","21.39","20.97","0.42","2","61120582704.28","76.49","20.8","49913772","0","1071648684.84","","72.03556020394822","-2.836538461538461","-44.02","-15.92","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RPOWEREQN.svg","https://nsearchives.nseindia.com/30d/RPOWER-EQ.svg","https://nsearchives.nseindia.com/365d/RPOWER-EQ.svg","NIFTY TOTAL MARKET"
"0","NBCC","NBCCEQN","82","82.67","80","81.92","79.09","2.83","3.58","84586070016","130.7","75","12914765","0","1053973971.65","","37.3221117061974","-9.22666666666667","-4.03","-13.35","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/NBCCEQN.svg","https://nsearchives.nseindia.com/30d/NBCC-EQ.svg","https://nsearchives.nseindia.com/365d/NBCC-EQ.svg","NIFTY TOTAL MARKET"
"0","ICICIGI","ICICIGIEQN","1750","1758","1703.2","1730","1722.2","7.8","0.45","417894074478.48","2068.7","1702","603516","0","1044843110.16","","16.37260115048097","-1.645123384253819","-3.08","-9.13","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ICICIGIEQN.svg","https://nsearchives.nseindia.com/30d/ICICIGI-EQ.svg","https://nsearchives.nseindia.com/365d/ICICIGI-EQ.svg","NIFTY TOTAL MARKET"
"0","CONCOR","CONCOREQN","435","439","423.4","439","423.75","15.25","3.6","151128329707.82","652.04","421.45","2423789","0","1044750010.56","","32.67284215692288","-4.164195040930125","-23.35","-13.16","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CONCOREQN.svg","https://nsearchives.nseindia.com/30d/CONCOR-EQ.svg","https://nsearchives.nseindia.com/365d/CONCOR-EQ.svg","NIFTY TOTAL MARKET"
"0","CIPLA","CIPLAEQN","1235","1240","1216.6","1220","1221.8","-1.8","-0.15","684506285686.68","1673","1216.6","853054","0","1044556092.46","","27.077106993424984","-0.2794673680749705","-19.95","-8.04","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CIPLAEQN.svg","https://nsearchives.nseindia.com/30d/CIPLA-EQ.svg","https://nsearchives.nseindia.com/365d/CIPLA-EQ.svg","NIFTY TOTAL MARKET"
"0","DABUR","DABUREQN","422.1","426.2","417","422.8","417.35","5.45","1.31","248369997255.18","577","416.05","2473037","0","1042607668.83","","26.72443674176776","-1.622401153707487","-16.64","-18.39","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DABUREQN.svg","https://nsearchives.nseindia.com/30d/DABUR-EQ.svg","https://nsearchives.nseindia.com/365d/DABUR-EQ.svg","NIFTY TOTAL MARKET"
"0","KPITTECH","KPITTECHEQN","680","681.8","644.4","663","659.3","3.7","0.56","108283937438.2","1434.5","624.9","1567450","0","1036836826","","53.78180550714535","-6.096975516082577","-52.11","-12.82","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/KPITTECHEQN.svg","https://nsearchives.nseindia.com/30d/KPITTECH-EQ.svg","https://nsearchives.nseindia.com/365d/KPITTECH-EQ.svg","NIFTY TOTAL MARKET"
"0","JSWENERGY","JSWENERGYEQN","491.5","495.5","482.05","485.35","482.7","2.65","0.55","261130384907.98","579","427.75","2125827","0","1035128941.11","","16.17443868739205","-13.465809468147286","-15.63","-1","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JSWENERGYEQN.svg","https://nsearchives.nseindia.com/30d/JSWENERGY-EQ.svg","https://nsearchives.nseindia.com/365d/JSWENERGY-EQ.svg","NIFTY TOTAL MARKET"
"0","APTUS","APTUSEQN","205","205.33","197.8","201","201.36","-0.36","-0.18","70958554599.2","364","197.8","5144658","0","1033253112.72","","44.78021978021978","-1.6177957532861418","-34.01","-15.01","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/APTUSEQN.svg","https://nsearchives.nseindia.com/30d/APTUS-EQ.svg","https://nsearchives.nseindia.com/365d/APTUS-EQ.svg","NIFTY TOTAL MARKET"
"0","MRF","MRFEQN","127900","128860","125500","127735","124975","2760","2.21","258376453813.41","163600","108001","7980","0","1014905098.2","","21.922371638141808","-18.27205303654596","12.03","-11.26","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MRFEQN.svg","https://nsearchives.nseindia.com/30d/MRF-EQ.svg","https://nsearchives.nseindia.com/365d/MRF-EQ.svg","NIFTY TOTAL MARKET"
"0","JKTYRE","JKTYREEQN","409.95","416.95","393.05","399.5","392.05","7.45","1.9","49827290970.3","611.9","244","2509687","0","1010399986.2","","34.71155417551887","-63.72950819672131","34.51","-25.29","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JKTYREEQN.svg","https://nsearchives.nseindia.com/30d/JKTYRE-EQ.svg","https://nsearchives.nseindia.com/365d/JKTYRE-EQ.svg","NIFTY TOTAL MARKET"
"0","CHOICEIN","CHOICEINEQN","600.05","622.25","597","620","583.95","36.05","6.17","48958383956.37","860.5","476.5","1635444","0","1006681199.76","","27.948866937826846","-30.115424973767052","23.26","-18.49","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CHOICEINEQN.svg","https://nsearchives.nseindia.com/30d/CHOICEIN-EQ.svg","https://nsearchives.nseindia.com/365d/CHOICEIN-EQ.svg","NIFTY TOTAL MARKET"
"0","SAGILITY","SAGILITYEQN","37.08","37.69","36.25","37.3","36.35","0.95","2.61","56964527579.95","57.89","35.83","26559326","0","984554214.82","","35.567455519087936","-4.1027072285793995","-16.1","-12.03","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SAGILITYEQN.svg","https://nsearchives.nseindia.com/30d/SAGILITY-EQ.svg","https://nsearchives.nseindia.com/365d/SAGILITY-EQ.svg","NIFTY TOTAL MARKET"
"0","MANAPPURAM","MANAPPURAMEQN","253.75","257","248.65","253","252.3","0.7","0.28","138470015362.04","321.6","219.39","3882589","0","979965463.6","","21.330845771144283","-15.31975021650942","5.25","-17.13","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MANAPPURAMEQN.svg","https://nsearchives.nseindia.com/30d/MANAPPURAM-EQ.svg","https://nsearchives.nseindia.com/365d/MANAPPURAM-EQ.svg","NIFTY TOTAL MARKET"
"0","PIIND","PIINDEQN","2800","2810","2751","2776.9","2762.6","14.3","0.52","224342096849.68","4330","2750.1","349594","0","971783921.5","","35.86836027713626","-0.9745100178175405","-20.49","-10.63","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PIINDEQN.svg","https://nsearchives.nseindia.com/30d/PIIND-EQ.svg","https://nsearchives.nseindia.com/365d/PIIND-EQ.svg","NIFTY TOTAL MARKET"
"0","JUBLFOOD","JUBLFOODEQN","445.9","455.5","441.1","449.5","438.05","11.45","2.61","175444782300.03","727.95","436.2","2152093","0","964266789.58","","38.25125352015935","-3.049060064190741","-31.7","-13.37","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JUBLFOODEQN.svg","https://nsearchives.nseindia.com/30d/JUBLFOOD-EQ.svg","https://nsearchives.nseindia.com/365d/JUBLFOOD-EQ.svg","NIFTY TOTAL MARKET"
"0","CASTROLIND","CASTROLINDEQN","178.01","179.09","170.1","174.1","177.29","-3.19","-1.8","83862356361.01","232.43","170.1","5430058","0","942603768.22","","25.095727745988043","-2.3515579071134627","-20.61","-6.87","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CASTROLINDEQN.svg","https://nsearchives.nseindia.com/30d/CASTROLIND-EQ.svg","https://nsearchives.nseindia.com/365d/CASTROLIND-EQ.svg","NIFTY TOTAL MARKET"
"0","RADICO","RADICOEQN","2655","2669.8","2561","2643.1","2606.6","36.5","1.4","206366617803.46","3591.9","2200","358955","0","940839002.75","","26.414989281438796","-20.140909090909087","14.84","-2.83","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RADICOEQN.svg","https://nsearchives.nseindia.com/30d/RADICO-EQ.svg","https://nsearchives.nseindia.com/365d/RADICO-EQ.svg","NIFTY TOTAL MARKET"
"0","IIFL","IIFLEQN","464.5","465","441.35","455","453.5","1.5","0.33","105456231838.07","675","306","2078659","0","937953300.57","","32.592592592592595","-48.69281045751634","35.01","-9.44","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IIFLEQN.svg","https://nsearchives.nseindia.com/30d/IIFL-EQ.svg","https://nsearchives.nseindia.com/365d/IIFL-EQ.svg","NIFTY TOTAL MARKET"
"0","SHREECEM","SHREECEMEQN","23085","23475","22615","23385","22725","660","2.9","311878056157.74","32490","22550","39516","0","912662721.48","","28.02400738688827","-3.7028824833702885","-20.57","-11.84","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SHREECEMEQN.svg","https://nsearchives.nseindia.com/30d/SHREECEM-EQ.svg","https://nsearchives.nseindia.com/365d/SHREECEM-EQ.svg","NIFTY TOTAL MARKET"
"0","NTPCGREEN","NTPCGREENEQN","99","99","95.21","95.5","96.88","-1.38","-1.42","88464677302.46","117.64","84","9394129","0","907942567.85","","18.820129207752466","-13.69047619047619","-8.05","6.23","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/NTPCGREENEQN.svg","https://nsearchives.nseindia.com/30d/NTPCGREEN-EQ.svg","https://nsearchives.nseindia.com/365d/NTPCGREEN-EQ.svg","NIFTY TOTAL MARKET"
"0","OLAELEC","OLAELECEQN","24","24","23.1","23.2","23.32","-0.12","-0.51","40520311044.38","71.25","22.25","38234324","0","897359584.28","","67.43859649122807","-4.269662921348312","-58.37","-7.72","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/OLAELECEQN.svg","https://nsearchives.nseindia.com/30d/OLAELEC-EQ.svg","https://nsearchives.nseindia.com/365d/OLAELEC-EQ.svg","NIFTY TOTAL MARKET"
"0","IRCTC","IRCTCEQN","520.05","521.95","504.85","515.9","510.3","5.6","1.1","155194688880","820.25","504.85","1739708","0","892035277","","37.104541298384646","-2.188768941269675","-29.03","-16.04","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IRCTCEQN.svg","https://nsearchives.nseindia.com/30d/IRCTC-EQ.svg","https://nsearchives.nseindia.com/365d/IRCTC-EQ.svg","NIFTY TOTAL MARKET"
"0","NAVINFLUOR","NAVINFLUOREQN","6050","6225","5950","6180","5886.5","293.5","4.99","226611434509.3","6965","3670.6","141673","0","862013618.69","","11.270638908829863","-68.3648449844712","47.25","-2.34","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/NAVINFLUOREQN.svg","https://nsearchives.nseindia.com/30d/NAVINFLUOR-EQ.svg","https://nsearchives.nseindia.com/365d/NAVINFLUOR-EQ.svg","NIFTY TOTAL MARKET"
"0","FIVESTAR","FIVESTAREQN","354.75","373.6","347.45","363.95","347.3","16.65","4.79","70088417646.86","850","338.15","2357054","0","861597519.16","","57.18235294117647","-7.629750110897534","-49.43","-14.6","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/FIVESTAREQN.svg","https://nsearchives.nseindia.com/30d/FIVESTAR-EQ.svg","https://nsearchives.nseindia.com/365d/FIVESTAR-EQ.svg","NIFTY TOTAL MARKET"
"0","INOXGREEN","INOXGREENEQN","140.5","140.84","133.21","138.5","135.01","3.49","2.58","24398251011.73","279","104","6213205","0","855309800.3","","50.3584229390681","-33.17307692307692","7.03","-21.2","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/INOXGREENEQN.svg","https://nsearchives.nseindia.com/30d/INOXGREEN-EQ.svg","https://nsearchives.nseindia.com/365d/INOXGREEN-EQ.svg","NIFTY TOTAL MARKET"
"0","BANKINDIA","BANKINDIAEQN","147","148.59","144.9","146.44","143.73","2.71","1.89","177455591325.05","178.36","103","5828421","0","854737939.65","","17.89638932496076","-42.1747572815534","36.05","-16.56","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BANKINDIAEQN.svg","https://nsearchives.nseindia.com/30d/BANKINDIA-EQ.svg","https://nsearchives.nseindia.com/365d/BANKINDIA-EQ.svg","NIFTY TOTAL MARKET"
"0","LLOYDSME","LLOYDSMEEQN","1245","1267","1221","1258.8","1209.6","49.2","4.07","167787515439.97","1612","1015","675841","0","841881616.88","","21.91066997518611","-24.019704433497534","-3.6","8.14","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/LLOYDSMEEQN.svg","https://nsearchives.nseindia.com/30d/LLOYDSME-EQ.svg","https://nsearchives.nseindia.com/365d/LLOYDSME-EQ.svg","NIFTY TOTAL MARKET"
"0","KRN","KRNEQN","880","909.7","865.05","894.95","847.95","47","5.54","16249272960.1","1031.8","589.8","938427","0","833445171.51","","13.26322930800542","-51.73787724652426","-3.74","-5.42","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/KRNEQN.svg","https://nsearchives.nseindia.com/30d/KRN-EQ.svg","https://nsearchives.nseindia.com/365d/KRN-EQ.svg","NIFTY TOTAL MARKET"
"0","STLTECH","STLTECHEQN","179","183","175.51","179.65","173.2","6.45","3.72","47818560134.26","205.73","58.86","4628775","0","832485183.75","","12.676809410392254","-205.21576622494055","110.26","8.81","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/STLTECHEQN.svg","https://nsearchives.nseindia.com/30d/STLTECH-EQ.svg","https://nsearchives.nseindia.com/365d/STLTECH-EQ.svg","NIFTY TOTAL MARKET"
"0","SCI","SCIEQN","229","231.2","222.3","230.3","219.15","11.15","5.09","38837838653.13","280.5","147","3657327","0","831456720.18","","17.896613190730836","-56.66666666666668","29.93","-11.39","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SCIEQN.svg","https://nsearchives.nseindia.com/30d/SCI-EQ.svg","https://nsearchives.nseindia.com/365d/SCI-EQ.svg","NIFTY TOTAL MARKET"
"0","BOSCHLTD","BOSCHLTDEQN","29650","30250","29400","30050","29135","915","3.14","259961243132.71","41945","25921.6","27727","0","827906870.21","","28.35856478722136","-15.926486019381525","6.27","-14.94","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BOSCHLTDEQN.svg","https://nsearchives.nseindia.com/30d/BOSCHLTD-EQ.svg","https://nsearchives.nseindia.com/365d/BOSCHLTD-EQ.svg","NIFTY TOTAL MARKET"
"0","APARINDS","APARINDSEQN","9925","9955","9685","9810","9805","5","0.05","165296190803.35","11648","4308.05","83567","0","822068635.08","","15.779532967032967","-127.71323452606167","59.63","-9.38","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/APARINDSEQN.svg","https://nsearchives.nseindia.com/30d/APARINDS-EQ.svg","https://nsearchives.nseindia.com/365d/APARINDS-EQ.svg","NIFTY TOTAL MARKET"
"0","ANANTRAJ","ANANTRAJEQN","457","457","442.4","449.2","442.15","7.05","1.59","68462912884.6","743.65","376.15","1825779","0","821052816.3","","39.59523969609359","-19.420443971819758","-16.76","-17.41","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ANANTRAJEQN.svg","https://nsearchives.nseindia.com/30d/ANANTRAJ-EQ.svg","https://nsearchives.nseindia.com/365d/ANANTRAJ-EQ.svg","NIFTY TOTAL MARKET"
"0","RBLBANK","RBLBANKEQN","294","297.65","290.25","296.2","289.3","6.9","2.39","178171339596.5","340.4","164.41","2775778","0","818993298.9","","12.98472385428907","-80.15935770330272","69.14","-9.14","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RBLBANKEQN.svg","https://nsearchives.nseindia.com/30d/RBLBANK-EQ.svg","https://nsearchives.nseindia.com/365d/RBLBANK-EQ.svg","NIFTY TOTAL MARKET"
"0","UNOMINDA","UNOMINDAEQN","1044","1078.1","1039.4","1071.7","1029.5","42.2","4.1","193841206927.87","1382","767.6","771989","0","818632575.38","","22.45296671490593","-39.61698801459094","12.6","-8.99","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/UNOMINDAEQN.svg","https://nsearchives.nseindia.com/30d/UNOMINDA-EQ.svg","https://nsearchives.nseindia.com/365d/UNOMINDA-EQ.svg","NIFTY TOTAL MARKET"
"0","GUJGASLTD","GUJGASLTDEQN","342.1","346.45","327.05","327.9","335.3","-7.4","-2.21","56388570273.06","508.7","327.05","2429151","0","809878943.4","","35.54157656772164","-0.2598990979972377","-21.18","-19.12","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GUJGASLTDEQN.svg","https://nsearchives.nseindia.com/30d/GUJGASLTD-EQ.svg","https://nsearchives.nseindia.com/365d/GUJGASLTD-EQ.svg","NIFTY TOTAL MARKET"
"0","MTARTECH","MTARTECHEQN","3500.7","3575","3401.9","3545.1","3372.2","172.9","5.13","74796713007.03","3920","1155.6","232074","0","806853996.54","","9.563775510204083","-206.77570093457945","145.91","-5.7","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MTARTECHEQN.svg","https://nsearchives.nseindia.com/30d/MTARTECH-EQ.svg","https://nsearchives.nseindia.com/365d/MTARTECH-EQ.svg","NIFTY TOTAL MARKET"
"0","INOXWIND","INOXWINDEQN","78.4","79.67","76.53","78","76.15","1.85","2.43","75006700132.99","199.01","75.63","10215271","0","797301901.55","","60.80598964876137","-3.1336771122570473","-54.42","-17.92","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/INOXWINDEQN.svg","https://nsearchives.nseindia.com/30d/INOXWIND-EQ.svg","https://nsearchives.nseindia.com/365d/INOXWIND-EQ.svg","NIFTY TOTAL MARKET"
"0","INDIAMART","INDIAMARTEQN","1980.1","2019","1947.8","1968","1970.5","-2.5","-0.13","60013467697.03","2799","1900.1","405109","0","796991191.15","","29.689174705251876","-3.5734961317825427","-7.95","-11.07","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/INDIAMARTEQN.svg","https://nsearchives.nseindia.com/30d/INDIAMART-EQ.svg","https://nsearchives.nseindia.com/365d/INDIAMART-EQ.svg","NIFTY TOTAL MARKET"
"0","SUPREMEIND","SUPREMEINDEQN","3750","3782.1","3683","3768.5","3704.5","64","1.73","242316888404.71","4739","3095","212380","0","793827592.6","","20.479004009284658","-21.760904684975767","7.55","-4.87","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SUPREMEINDEQN.svg","https://nsearchives.nseindia.com/30d/SUPREMEIND-EQ.svg","https://nsearchives.nseindia.com/365d/SUPREMEIND-EQ.svg","NIFTY TOTAL MARKET"
"0","SONACOMS","SONACOMSEQN","492.3","498.85","479.65","493.05","484.95","8.1","1.67","220420802418.16","559.5","380","1604537","0","789448249.37","","11.876675603217157","-29.750000000000004","-1.77","-6.88","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SONACOMSEQN.svg","https://nsearchives.nseindia.com/30d/SONACOMS-EQ.svg","https://nsearchives.nseindia.com/365d/SONACOMS-EQ.svg","NIFTY TOTAL MARKET"
