Index,priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,Yesterday Vol,,change%
NIFTY TOTAL MARKET,0,RKFORGE,RKFORGEEQN,582.5,585.65,562.1,566,582.55,-16.55,-2.84,58020470785,1064.05,553,555894,0,320495126.8,,46.80701095,-2.350813743,-32.09,31-Jul-24,https://nsearchives.nseindia.com/365d/RKFORGE-EQ.svg,01-Jul-25,-13.29,989315,-433421,-43.81%
NIFTY TOTAL MARKET,0,SUMICHEM,SUMICHEMEQN,651,656,626.2,629.95,648.7,-18.75,-2.89,77290780359,663.5,446.2,681765,0,438974848.2,,5.056518463,-41.18108472,25.05,31-Jul-24,https://nsearchives.nseindia.com/365d/SUMICHEM-EQ.svg,01-Jul-25,25.24,1493087,-811322,-54.34%
NIFTY TOTAL MARKET,0,SCI,SCIEQN,217.5,217.5,209.25,209.6,215.92,-6.32,-2.93,35346888828,296.6,138.26,735292,0,156492196.4,,29.33243425,-51.59843773,-24.69,31-Jul-24,https://nsearchives.nseindia.com/365d/SCI-EQ.svg,01-Jul-25,-4.08,1077264,-341972,-31.74%
NIFTY TOTAL MARKET,0,BANCOINDIA,BANCOINDIAEQN,594,595.8,573.2,574.35,591.8,-17.45,-2.95,25633526725,690.6,297.5,143533,0,83849107.94,,16.83318853,-93.05882353,-22.06,31-Jul-24,https://nsearchives.nseindia.com/365d/BANCOINDIA-EQ.svg,01-Jul-25,-11.7,111901,31632,28.27%
NIFTY TOTAL MARKET,0,KSCL,KSCLEQN,1108.5,1119.1,1067,1077,1109.9,-32.9,-2.96,21544071327,1602,804.1,96813,0,106240649.9,,32.77153558,-33.93856486,3.66,31-Jul-24,https://nsearchives.nseindia.com/365d/KSCL-EQ.svg,01-Jul-25,-4.05,57321,39492,68.90%
NIFTY TOTAL MARKET,0,ELECTCAST,ELECTCASTEQN,111,112.13,107.6,107.65,110.95,-3.3,-2.97,35369368628,236.6,86.25,1130963,0,124338072.2,,54.50126796,-24.8115942,-48.76,31-Jul-24,https://nsearchives.nseindia.com/365d/ELECTCAST-EQ.svg,01-Jul-25,-13.76,1001394,129569,12.94%
NIFTY TOTAL MARKET,0,FCL,FCLEQN,261.35,264.95,252.55,253.1,260.85,-7.75,-2.97,9804691775,438.95,207,182395,0,47402636.55,,42.33967422,-22.2705314,-31.64,31-Jul-24,https://nsearchives.nseindia.com/365d/FCL-EQ.svg,01-Jul-25,-6.49,177432,4963,2.80%
NIFTY TOTAL MARKET,0,NATCOPHARM,NATCOPHARMEQN,952.75,953,921,925,953.4,-28.4,-2.98,82648615134,1639,726.8,527184,0,494208640.8,,43.56314826,-27.27022565,-29.97,31-Jul-24,https://nsearchives.nseindia.com/365d/NATCOPHARM-EQ.svg,01-Jul-25,2.19,431025,96159,22.31%
NIFTY TOTAL MARKET,0,TIMETECHNO,TIMETECHNOEQN,467.35,469.75,451,453.5,467.45,-13.95,-2.98,49739690940,513.55,303.25,769211,0,354098591.7,,11.69311654,-49.54657873,38.59,31-Jul-24,https://nsearchives.nseindia.com/365d/TIMETECHNO-EQ.svg,01-Jul-25,6.59,1561675,-792464,-50.74%
NIFTY TOTAL MARKET,0,UTIAMC,UTIAMCEQN,1329.8,1335.1,1290.2,1290.2,1329.8,-39.6,-2.98,53431278188,1494.8,905,127983,0,167720441.7,,13.68744983,-42.56353591,28.15,31-Jul-24,https://nsearchives.nseindia.com/365d/UTIAMC-EQ.svg,01-Jul-25,3.64,111779,16204,14.50%
NIFTY TOTAL MARKET,0,BALAMINES,BALAMINESEQN,1768.4,1788.8,1668,1705,1768.4,-52.4,-2.98,18640109966,2549.75,1127.55,74807,0,128990458.2,,33.13069909,-51.21280653,-29.26,31-Jul-24,https://nsearchives.nseindia.com/365d/BALAMINES-EQ.svg,01-Jul-25,-3.1,145943,-71136,-48.74%
NIFTY TOTAL MARKET,0,DYNAMATECH,DYNAMATECHEQN,6692,6694.5,6363,6422,6620,-198,-2.99,25045885467,8937,5444.15,7260,0,47146803,,28.14143449,-17.96148159,-6.8,31-Jul-24,https://nsearchives.nseindia.com/365d/DYNAMATECH-EQ.svg,01-Jul-25,-8.14,4770,2490,52.20%
NIFTY TOTAL MARKET,0,ASTRAZEN,ASTRAZENEQN,9175,9221,8840,8909.5,9186,-276.5,-3.01,54774046838,10691,6220,16512,0,148464180.5,,16.66354878,-43.23954984,30.55,31-Jul-24,https://nsearchives.nseindia.com/365d/ASTRAZEN-EQ.svg,01-Jul-25,3.23,15862,650,4.10%
NIFTY TOTAL MARKET,0,BBL,BBLEQN,2961,2973,2890,2890,2979.6,-89.6,-3.01,21523213811,5470,2350,30580,0,89362710.8,,47.16636197,-22.9787234,-40.79,31-Jul-24,https://nsearchives.nseindia.com/365d/BBL-EQ.svg,01-Jul-25,-2.61,62352,-31772,-50.96%
NIFTY TOTAL MARKET,0,ETHOSLTD,ETHOSLTDEQN,2754.2,2773.9,2639.9,2676.8,2760.3,-83.5,-3.03,35395853729,3389.38,1923.08,39506,0,105966943.8,,21.02390408,-39.19337729,-12.92,31-Jul-24,https://nsearchives.nseindia.com/365d/ETHOSLTD-EQ.svg,01-Jul-25,3.29,11698,27808,237.72%
NIFTY TOTAL MARKET,0,RAIN,RAINEQN,156.76,157,152.02,152.24,157.01,-4.77,-3.04,29319418536,197,117.06,1003461,0,155245451.3,,22.72081218,-30.05296429,-9.75,31-Jul-24,https://nsearchives.nseindia.com/365d/RAIN-EQ.svg,01-Jul-25,6.53,1475996,-472535,-32.01%
NIFTY TOTAL MARKET,0,GULFOILLUB,GULFOILLUBEQN,1207.6,1212.4,1168,1172.1,1208.8,-36.7,-3.04,18344719131,1513.55,911,44672,0,52871545.6,,22.55954544,-28.66081229,0.15,31-Jul-24,https://nsearchives.nseindia.com/365d/GULFOILLUB-EQ.svg,01-Jul-25,-3.84,33392,11280,33.78%
NIFTY TOTAL MARKET,0,RBLBANK,RBLBANKEQN,265.15,268.7,257.85,258.7,266.83,-8.15,-3.05,1.53E+11,272.88,146.1,9629463,0,2539000509,,5.196423336,-77.07049966,13.45,31-Jul-24,https://nsearchives.nseindia.com/365d/RBLBANK-EQ.svg,01-Jul-25,2.62,36143299,-26513836,-73.36%
NIFTY TOTAL MARKET,0,GPIL,GPILEQN,194,194.09,188,188.27,194.19,-5.92,-3.05,45917628385,253.4,145.75,687623,0,131280983.2,,25.70244672,-29.17324185,-82.71,31-Jul-24,https://nsearchives.nseindia.com/365d/GPIL-EQ.svg,01-Jul-25,5.39,1270820,-583197,-45.89%
NIFTY TOTAL MARKET,0,CHALET,CHALETEQN,1001.05,1082,863.55,882,909.85,-27.85,-3.06,62701772330,1082,634.05,9118454,0,8876723784,,18.48428835,-39.10574876,7.86,31-Jul-24,https://nsearchives.nseindia.com/365d/CHALET-EQ.svg,01-Jul-25,0.6,89183,9029271,10124.43%
NIFTY TOTAL MARKET,0,RAMCOCEM,RAMCOCEMEQN,1184.8,1185,1134,1141,1177.2,-36.2,-3.08,1.44E+11,1209,777.8,165814,0,192339265.6,,5.624483044,-46.69580869,42.51,31-Jul-24,https://nsearchives.nseindia.com/365d/RAMCOCEM-EQ.svg,01-Jul-25,9.28,310445,-144631,-46.59%
NIFTY TOTAL MARKET,0,USHAMART,USHAMARTEQN,377.65,379.8,365,366,377.65,-11.65,-3.08,62829057706,451,278.55,212452,0,78679473.68,,18.84700665,-31.39472267,-0.55,31-Jul-24,https://nsearchives.nseindia.com/365d/USHAMART-EQ.svg,01-Jul-25,3.57,333216,-120764,-36.24%
NIFTY TOTAL MARKET,0,CHOLAHLDNG,CHOLAHLDNGEQN,1887.7,1904.9,1820,1828,1887.7,-58.4,-3.1,1.81E+11,2231.6,1357.35,140674,0,260262374.1,,18.08567844,-34.67418131,24.38,31-Jul-24,https://nsearchives.nseindia.com/365d/CHOLAHLDNG-EQ.svg,01-Jul-25,-10.62,357485,-216811,-60.65%
NIFTY TOTAL MARKET,0,MAXESTATES,MAXESTATESEQN,483.45,484.95,466.75,469.3,484.3,-15,-3.1,24427651515,698.75,341.1,101217,0,48084148.02,,32.8372093,-37.58428613,-11.45,31-Jul-24,https://nsearchives.nseindia.com/365d/MAXESTATES-EQ.svg,01-Jul-25,-1.45,79011,22206,28.10%
NIFTY TOTAL MARKET,0,EMCURE,EMCUREEQN,1402.5,1419.8,1351,1365.7,1409.6,-43.9,-3.11,34174253430,1580,889,72601,0,99905510.09,,13.56329114,-53.62204724,7.92,31-Jul-24,https://nsearchives.nseindia.com/365d/EMCURE-EQ.svg,01-Jul-25,9.99,105103,-32502,-30.92%
NIFTY TOTAL MARKET,0,GMDCLTD,GMDCLTDEQN,394.35,397,379.7,381.5,393.8,-12.3,-3.12,31480790964,472.4,226.59,1588148,0,615312061.1,,19.24216765,-68.36577078,-1.72,31-Jul-24,https://nsearchives.nseindia.com/365d/GMDCLTD-EQ.svg,01-Jul-25,-6.32,1689462,-101314,-6.00%
NIFTY TOTAL MARKET,0,SHARDACROP,SHARDACROPEQN,1144.8,1155.4,1101,1102,1137.55,-35.6,-3.13,25032918133,1181,452.25,408050,0,461390296,,6.689246401,-143.6705362,100.43,31-Jul-24,https://nsearchives.nseindia.com/365d/SHARDACROP-EQ.svg,01-Jul-25,41.26,481433,-73383,-15.24%
NIFTY TOTAL MARKET,0,JSFB,JSFBEQN,477.75,479.7,458.5,459,473.95,-14.95,-3.15,24406724377,663.7,363.8,253815,0,117419895.3,,30.842248,-26.1682243,-27.38,31-Jul-24,https://nsearchives.nseindia.com/365d/JSFB-EQ.svg,01-Jul-25,-7.63,322613,-68798,-21.33%
NIFTY TOTAL MARKET,0,ORIENTCEM,ORIENTCEMEQN,247.28,248.8,238.56,239.45,247.28,-7.83,-3.17,26524071434,379,221.6,898688,0,219531504.6,,36.82058047,-8.055054152,-29.2,31-Jul-24,https://nsearchives.nseindia.com/365d/ORIENTCEM-EQ.svg,01-Jul-25,3.99,1346417,-447729,-33.25%
NIFTY TOTAL MARKET,0,SBFC,SBFCEQN,104.73,105.47,100.89,101.39,104.72,-3.33,-3.18,36534643609,120.5,77.61,2461913,0,253527800.7,,15.85892116,-30.64038139,23.59,31-Jul-24,https://nsearchives.nseindia.com/365d/SBFC-EQ.svg,01-Jul-25,-2.97,1666691,795222,47.71%
NIFTY TOTAL MARKET,0,RCF,RCFEQN,152.44,154.45,147.1,147.53,152.37,-4.84,-3.18,20315487083,224.6,110.8,1562929,0,235986649.7,,34.3143366,-33.14981949,-30.29,31-Jul-24,https://nsearchives.nseindia.com/365d/RCF-EQ.svg,01-Jul-25,-4.13,1217946,344983,28.32%
NIFTY TOTAL MARKET,0,TRANSRAILL,TRANSRAILLEQN,731.95,735.3,702.35,708,731.35,-23.35,-3.19,20808680714,806.9,394.55,961915,0,688586852.8,,12.25678523,-79.44493727,-,-,-,01-Jul-25,9.94,2162807,-1200892,-55.52%
NIFTY TOTAL MARKET,0,JMFINANCIL,JMFINANCILEQN,157.8,157.89,151.4,152.8,157.83,-5.03,-3.19,61242140507,181.4,80.2,3731425,0,574863335.5,,15.7662624,-90.52369077,50.64,31-Jul-24,https://nsearchives.nseindia.com/365d/JMFINANCIL-EQ.svg,01-Jul-25,-0.55,4139160,-407735,-9.85%
NIFTY TOTAL MARKET,0,HFCL,HFCLEQN,75.6,76.1,72.94,73.16,75.57,-2.41,-3.19,69090479785,171,71.6,7440393,0,554160470.6,,57.21637427,-2.17877095,-43.83,31-Jul-24,https://nsearchives.nseindia.com/365d/HFCL-EQ.svg,01-Jul-25,-12.14,11844443,-4404050,-37.18%
NIFTY TOTAL MARKET,0,AARTIIND,AARTIINDEQN,410,417.75,404.2,406.6,420.05,-13.45,-3.2,83176091930,765.5,344.2,2793245,0,1148135425,,46.88438929,-18.12899477,-43.91,31-Jul-24,https://nsearchives.nseindia.com/365d/AARTIIND-EQ.svg,01-Jul-25,-13.29,7184197,-4390952,-61.12%
NIFTY TOTAL MARKET,0,GRWRHITECH,GRWRHITECHEQN,3498.9,3498.9,3304,3348,3458.6,-110.6,-3.2,29139257960,5378.1,2300,38129,0,128878307.7,,37.74753166,-45.56521739,38.57,31-Jul-24,https://nsearchives.nseindia.com/365d/GRWRHITECH-EQ.svg,01-Jul-25,-16.42,111791,-73662,-65.89%
NIFTY TOTAL MARKET,0,BASF,BASFEQN,5000,5014,4806,4834,4994,-160,-3.2,54937320605,8750,4065.05,17201,0,84087260.51,,44.75428571,-18.91612649,-19.95,31-Jul-24,https://nsearchives.nseindia.com/365d/BASF-EQ.svg,01-Jul-25,-4.07,28169,-10968,-38.94%
NIFTY TOTAL MARKET,0,JINDWORLD,JINDWORLDEQN,41.12,41.39,39.15,39.61,40.92,-1.31,-3.2,5921456303,94.24,39.1,1004054,0,40232443.78,,57.96901528,-1.304347826,-89.12,31-Jul-24,https://nsearchives.nseindia.com/365d/JINDWORLD-EQ.svg,01-Jul-25,-25.33,1372553,-368499,-26.85%
NIFTY TOTAL MARKET,0,ASAHIINDIA,ASAHIINDIAEQN,840.5,848.8,810,812.95,840.05,-27.1,-3.23,89305447756,876.4,576.8,87435,0,72297378.45,,7.23984482,-40.94140083,26.06,31-Jul-24,https://nsearchives.nseindia.com/365d/ASAHIINDIA-EQ.svg,01-Jul-25,4.19,136231,-48796,-35.82%
NIFTY TOTAL MARKET,0,DBREALTY,DBREALTYEQN,187,188.29,178.79,179.3,185.3,-6,-3.24,43815373488,252.67,115.11,779538,0,142569704.8,,29.03787549,-55.76405178,11.61,31-Jul-24,https://nsearchives.nseindia.com/365d/DBREALTY-EQ.svg,01-Jul-25,2.44,1106512,-326974,-29.55%
NIFTY TOTAL MARKET,0,STLTECH,STLTECHEQN,119.9,121.45,115.2,115.99,119.91,-3.92,-3.27,31041565476,146,58.86,2539739,0,300552713.3,,20.55479452,-97.06082229,-14.35,31-Jul-24,https://nsearchives.nseindia.com/365d/STLTECH-EQ.svg,01-Jul-25,10.13,3044200,-504461,-16.57%
NIFTY TOTAL MARKET,0,DHANI,DHANIEQN,61.7,62.94,58.5,59.68,61.7,-2.02,-3.27,23058626399,109.88,47.05,1629884,0,99308832.12,,45.68620313,-26.84378321,11.49,31-Jul-24,https://nsearchives.nseindia.com/365d/DHANI-EQ.svg,01-Jul-25,-8.54,1470760,159124,10.82%
NIFTY TOTAL MARKET,0,NOCIL,NOCILEQN,186.4,187.43,179,179.5,185.63,-6.13,-3.3,19464488395,336,158.1,183310,0,33573226.5,,46.57738095,-13.53573688,-43.84,31-Jul-24,https://nsearchives.nseindia.com/365d/NOCIL-EQ.svg,01-Jul-25,-4.71,182670,640,0.35%
NIFTY TOTAL MARKET,0,PPLPHARMA,PPLPHARMAEQN,198,198,190,190.5,197.03,-6.53,-3.31,1.18E+11,307.9,166,5047984,0,978602178.2,,38.12926275,-14.75903614,11.92,31-Jul-24,https://nsearchives.nseindia.com/365d/PPLPHARMA-EQ.svg,01-Jul-25,-3.76,2930496,2117488,72.26%
NIFTY TOTAL MARKET,0,CHENNPETRO,CHENNPETROEQN,680.7,682,652.8,655.15,682.65,-22.5,-3.32,31467168056,1039,433.1,843509,0,563447141.8,,36.94417709,-51.26991457,-31.53,31-Jul-24,https://nsearchives.nseindia.com/365d/CHENNPETRO-EQ.svg,01-Jul-25,0.13,1130795,-287286,-25.41%
NIFTY TOTAL MARKET,0,EQUITASBNK,EQUITASBNKEQN,59.1,59.48,56.85,57.28,59.26,-1.98,-3.34,65106161639,86.9,52.52,3337107,0,193218495.3,,34.08515535,-9.063214014,-26.63,31-Jul-24,https://nsearchives.nseindia.com/365d/EQUITASBNK-EQ.svg,01-Jul-25,-14.4,1827719,1509388,82.58%
NIFTY TOTAL MARKET,0,GODFRYPHLP,GODFRYPHLPEQN,9130,9268,8750,8804,9110.5,-306.5,-3.36,1.19E+11,9828,3965.5,159269,0,1418570758,,10.41921042,-122.0148783,115.46,31-Jul-24,https://nsearchives.nseindia.com/365d/GODFRYPHLP-EQ.svg,01-Jul-25,2.78,171992,-12723,-7.40%
NIFTY TOTAL MARKET,0,NEWGEN,NEWGENEQN,848.9,855.05,815,820,848.9,-28.9,-3.4,51511219052,1798.9,758.2,302482,0,251066109.6,,54.41658791,-8.150883672,-17.52,31-Jul-24,https://nsearchives.nseindia.com/365d/NEWGEN-EQ.svg,01-Jul-25,-25.89,239034,63448,26.54%
NIFTY TOTAL MARKET,0,ENGINERSIN,ENGINERSINEQN,213.5,213.55,206.29,206.5,213.79,-7.29,-3.41,56431776220,266.75,142.2,2133327,0,447358671.9,,22.58669166,-45.21800281,-18.42,31-Jul-24,https://nsearchives.nseindia.com/365d/ENGINERSIN-EQ.svg,01-Jul-25,-10.37,1889145,244182,12.93%
NIFTY TOTAL MARKET,0,PARAS,PARASEQN,664.5,666.8,621.7,639,661.7,-22.7,-3.43,22310494888,972.5,404.7,554766,0,357668735.5,,34.29305913,-57.89473684,-,-,-,01-Jul-25,-59.34,598464,-43698,-7.30%
NIFTY TOTAL MARKET,0,REFEX,REFEXEQN,434.1,434.95,415.5,418,432.95,-14.95,-3.45,21515204404,600,241,224829,0,95336489.16,,30.33333333,-73.4439834,62.5,31-Jul-24,https://nsearchives.nseindia.com/365d/REFEX-EQ.svg,01-Jul-25,-4.02,389669,-164840,-42.30%
NIFTY TOTAL MARKET,0,JUBLINGREA,JUBLINGREAEQN,784.1,799,743.15,755.3,782.7,-27.4,-3.5,55976012226,885,535.2,742052,0,568738334.9,,14.65536723,-41.12481315,29.33,31-Jul-24,https://nsearchives.nseindia.com/365d/JUBLINGREA-EQ.svg,01-Jul-25,2.21,1374167,-632115,-46.00%
NIFTY TOTAL MARKET,0,TRIDENT,TRIDENTEQN,30.05,30.09,28.58,28.93,29.99,-1.06,-3.53,35601167014,41.45,23.11,9492370,0,279550296.5,,30.20506634,-25.18390307,-23.84,31-Jul-24,https://nsearchives.nseindia.com/365d/TRIDENT-EQ.svg,01-Jul-25,-3.63,10686968,-1194598,-11.18%
NIFTY TOTAL MARKET,0,MAHSEAMLES,MAHSEAMLESEQN,702,704.7,668.05,675.9,700.75,-24.85,-3.55,27459494079,814.3,566.5,211414,0,144898927.3,,16.99619305,-19.31156222,7.87,31-Jul-24,https://nsearchives.nseindia.com/365d/MAHSEAMLES-EQ.svg,01-Jul-25,-7.71,477654,-266240,-55.74%
NIFTY TOTAL MARKET,0,PCJEWELLER,PCJEWELLEREQN,15.7,15.89,14.8,15.09,15.65,-0.56,-3.58,32049639117,19.65,8.26,64783962,0,995729495.9,,23.20610687,-82.68765133,-83.33,31-Jul-24,https://nsearchives.nseindia.com/365d/PCJEWELLER-EQ.svg,01-Jul-25,19.74,98755254,-33971292,-34.40%
NIFTY TOTAL MARKET,0,TVSSCS,TVSSCSEQN,127.4,129.04,123.2,124,128.6,-4.6,-3.58,16177114911,217.58,107.4,308461,0,38832155.29,,43.00946778,-15.45623836,-34.13,31-Jul-24,https://nsearchives.nseindia.com/365d/TVSSCS-EQ.svg,01-Jul-25,-5.43,439399,-130938,-29.80%
NIFTY TOTAL MARKET,0,NFL,NFLEQN,97.75,99.28,94,94.16,97.69,-3.53,-3.61,11675061135,152.55,71,1564808,0,150941379.7,,38.27597509,-32.61971831,-33.89,31-Jul-24,https://nsearchives.nseindia.com/365d/NFL-EQ.svg,01-Jul-25,-3.32,1192637,372171,31.21%
NIFTY TOTAL MARKET,0,GABRIEL,GABRIELEQN,1031,1044,995.4,999.8,1037.25,-37.5,-3.62,63244692253,1122,387,279612,0,286775659.4,,10.8912656,-158.3462532,108.14,31-Jul-24,https://nsearchives.nseindia.com/365d/GABRIEL-EQ.svg,01-Jul-25,23.08,318320,-38708,-12.16%
NIFTY TOTAL MARKET,0,AKZOINDIA,AKZOINDIAEQN,3793.1,3798.3,3624.5,3635,3771.4,-136.4,-3.62,32791628709,4674,2925,14744,0,54320582,,22.22935387,-24.27350427,26.73,31-Jul-24,https://nsearchives.nseindia.com/365d/AKZOINDIA-EQ.svg,01-Jul-25,10.31,15472,-728,-4.71%
NIFTY TOTAL MARKET,0,VOLTAMP,VOLTAMPEQN,8805.5,8832,8501,8515,8836,-321,-3.63,76240699836,14800,6051,37168,0,321111821,,42.46621622,-40.72054206,-34.58,31-Jul-24,https://nsearchives.nseindia.com/365d/VOLTAMP-EQ.svg,01-Jul-25,-9.98,25160,12008,47.73%
NIFTY TOTAL MARKET,0,WELCORP,WELCORPEQN,929.7,932.65,889.95,897.05,930.9,-33.85,-3.64,1.17E+11,994,600.6,447421,0,408687764,,9.753521127,-49.35897436,45.29,31-Jul-24,https://nsearchives.nseindia.com/365d/WELCORP-EQ.svg,01-Jul-25,2.11,658975,-211554,-32.10%
NIFTY TOTAL MARKET,0,JUBLPHARMA,JUBLPHARMAEQN,1180,1194.3,1150.5,1150.5,1194.1,-43.6,-3.65,87049366267,1309.9,735.7,306004,0,356096854.8,,12.16886785,-56.38167731,54.43,31-Jul-24,https://nsearchives.nseindia.com/365d/JUBLPHARMA-EQ.svg,01-Jul-25,-0.45,370860,-64856,-17.49%
NIFTY TOTAL MARKET,0,CAPLIPOINT,CAPLIPOINTEQN,2066.3,2091,1977,1990.6,2066.4,-75.8,-3.67,40056302965,2641,1452,83588,0,169335913.9,,24.62703521,-37.09366391,31.28,31-Jul-24,https://nsearchives.nseindia.com/365d/CAPLIPOINT-EQ.svg,01-Jul-25,3.41,60765,22823,37.56%
NIFTY TOTAL MARKET,0,SWSOLAR,SWSOLAREQN,282,283.8,267.75,270.75,281.15,-10.4,-3.7,34302910543,758.45,218.45,2358734,0,648250865.2,,64.30219527,-23.94140536,-59.12,31-Jul-24,https://nsearchives.nseindia.com/365d/SWSOLAR-EQ.svg,01-Jul-25,-11.46,1138787,1219947,107.13%
NIFTY TOTAL MARKET,0,GODREJAGRO,GODREJAGROEQN,847.7,867.15,809.25,815.65,847.2,-31.55,-3.72,34613507068,876.35,654,452626,0,379201010.3,,6.926456325,-24.71712538,-0.5,31-Jul-24,https://nsearchives.nseindia.com/365d/GODREJAGRO-EQ.svg,01-Jul-25,7.59,468498,-15872,-3.39%
NIFTY TOTAL MARKET,0,BECTORFOOD,BECTORFOODEQN,1511.2,1521,1450,1455,1511.3,-56.3,-3.73,45527599195,2200,1276,33453,0,49760333.91,,33.86363636,-14.02821317,7.77,31-Jul-24,https://nsearchives.nseindia.com/365d/BECTORFOOD-EQ.svg,01-Jul-25,11.91,50723,-17270,-34.05%
NIFTY TOTAL MARKET,0,WOCKPHARMA,WOCKPHARMAEQN,1667,1676.7,1600,1604.9,1667.5,-62.6,-3.75,1.32E+11,1868.8,840,397318,0,649154041.1,,14.1213613,-91.05952381,-,-,-,01-Jul-25,-0.59,282952,114366,40.42%
NIFTY TOTAL MARKET,0,GREAVESCOT,GREAVESCOTEQN,227.44,231,217,217.61,226.21,-8.6,-3.8,21857520253,319.5,153.11,6387490,0,1429200888,,31.89045383,-42.12657566,28.6,31-Jul-24,https://nsearchives.nseindia.com/365d/GREAVESCOT-EQ.svg,01-Jul-25,11.15,55328752,-48941262,-88.46%
NIFTY TOTAL MARKET,0,JPPOWER,JPPOWEREQN,21,21.15,20.02,20.2,21,-0.8,-3.81,96070900370,27.7,12.36,37951209,0,777620272.4,,27.07581227,-63.43042071,5.79,31-Jul-24,https://nsearchives.nseindia.com/365d/JPPOWER-EQ.svg,01-Jul-25,10.06,50443294,-12492085,-24.76%
NIFTY TOTAL MARKET,0,KIRLOSENG,KIRLOSENGEQN,903,907.2,865.1,869.7,904.2,-34.5,-3.82,72117876717,1404.85,544.4,99821,0,88495309.34,,38.09303484,-59.75385746,-26.74,31-Jul-24,https://nsearchives.nseindia.com/365d/KIRLOSENG-EQ.svg,01-Jul-25,5.56,91555,8266,9.03%
NIFTY TOTAL MARKET,0,SHILPAMED,SHILPAMEDBEN,883.75,883.75,854,854,888.25,-34.25,-3.86,46309285622,1000,555,56326,0,48678055.72,,14.6,-53.87387387,-,-,-,01-Jul-25,1.49,105637,-49311,-46.68%
NIFTY TOTAL MARKET,0,RELIGARE,RELIGAREEQN,268.25,269.25,258.45,259.15,269.61,-10.5,-3.89,63688700966,320,202.52,677853,0,178790507.3,,19.015625,-27.96267035,6.71,31-Jul-24,https://nsearchives.nseindia.com/365d/RELIGARE-EQ.svg,01-Jul-25,19.44,1140706,-462853,-40.58%
NIFTY TOTAL MARKET,0,SAGILITY,SAGILITYEQN,47.19,47.47,44.56,44.8,46.62,-1.82,-3.9,68418521061,56.4,27.02,70651632,0,3236551262,,20.56737589,-65.80310881,-,-,-,01-Jul-25,13.27,182859754,-112208122,-61.36%
NIFTY TOTAL MARKET,0,GOKEX,GOKEXEQN,847.45,859.95,803.6,815.95,849.75,-33.8,-3.98,53225082622,1262.15,735,584869,0,485488059.5,,35.35237492,-11.01360544,-11.71,31-Jul-24,https://nsearchives.nseindia.com/365d/GOKEX-EQ.svg,01-Jul-25,-7.42,1176563,-591694,-50.29%
NIFTY TOTAL MARKET,0,SHAREINDIA,SHAREINDIAEQN,175.4,175.48,169,169,176.01,-7.01,-3.98,12831022874,344.8,141.21,176192,0,30426596.48,,50.98607889,-19.67990935,-42.13,31-Jul-24,https://nsearchives.nseindia.com/365d/SHAREINDIA-EQ.svg,01-Jul-25,-3.31,485091,-308899,-63.68%
NIFTY TOTAL MARKET,0,RAILTEL,RAILTELEQN,367.5,370.55,352.2,352.7,367.55,-14.85,-4.04,30736284654,516.75,265.5,1532249,0,552268507.1,,31.7464925,-32.84369115,-26.5,31-Jul-24,https://nsearchives.nseindia.com/365d/RAILTEL-EQ.svg,01-Jul-25,-13.82,1263261,268988,21.29%
NIFTY TOTAL MARKET,0,DCAL,DCALBEN,256.5,256.5,242.4,243.95,254.25,-10.3,-4.05,15549107828,307.98,161.21,63666,0,15747148.44,,20.79031106,-51.32435953,-,-,-,01-Jul-25,-0.33,71043,-7377,-10.38%
NIFTY TOTAL MARKET,0,INTELLECT,INTELLECTEQN,1020,1029.9,978.3,981,1022.6,-41.6,-4.07,88964447176,1255,577.4,405300,0,404371863,,21.83266932,-69.89954971,5.47,31-Jul-24,https://nsearchives.nseindia.com/365d/INTELLECT-EQ.svg,01-Jul-25,-10.28,193779,211521,109.16%
NIFTY TOTAL MARKET,0,AARTIDRUGS,AARTIDRUGSEQN,506.75,510.95,486,486,506.75,-20.75,-4.09,16853570096,635,312,382926,0,191095391,,23.46456693,-55.76923077,-0.7,31-Jul-24,https://nsearchives.nseindia.com/365d/AARTIDRUGS-EQ.svg,01-Jul-25,7.9,306907,76019,24.77%
NIFTY TOTAL MARKET,0,PGEL,PGELEQN,812.1,816.65,775,778,811.65,-33.65,-4.15,1.11E+11,1054.2,404,1991295,0,1580769623,,26.19996206,-92.57425743,82.6,31-Jul-24,https://nsearchives.nseindia.com/365d/PGEL-EQ.svg,01-Jul-25,12.26,2267059,-275764,-12.16%
NIFTY TOTAL MARKET,0,SPANDANA,SPANDANAEQN,267,271.4,257,259,270.2,-11.2,-4.15,10287421953,651.38,183.81,313454,0,82739317.84,,60.23826338,-40.90637071,-59.73,31-Jul-24,https://nsearchives.nseindia.com/365d/SPANDANA-EQ.svg,01-Jul-25,-4,83781,229673,274.13%
NIFTY TOTAL MARKET,0,DCMSHRIRAM,DCMSHRIRAMEQN,1437.5,1439.5,1366.9,1370,1429.6,-59.6,-4.17,53999244467,1502.3,902.6,83347,0,116464930.5,,8.806496705,-51.78373587,34.92,31-Jul-24,https://nsearchives.nseindia.com/365d/DCMSHRIRAM-EQ.svg,01-Jul-25,17.27,155145,-71798,-46.28%
